timestamp,station_id,region,temperature,humidity,pressure,t_prev,h_prev,p_prev,is_anom
2025-07-07T09:02:00.000,36,Norte,29.36,55.7,1009.13,29.36,55.9,1014.74,true
2025-07-07T10:42:00.000,36,Norte,29.29,55.6,1014.58,29.36,55.7,1009.13,true
2025-07-17T17:22:00.000,36,Norte,29.24,56.6,1021.2,29.32,56.1,1014.13,true
2025-07-17T19:02:00.000,36,Norte,29.15,55.8,1014.59,29.24,56.6,1021.2,true
2025-07-24T04:22:00.000,36,Norte,29.12,55.6,1008.14,29.2,56.3,1014.52,true
2025-07-24T06:02:00.000,36,Norte,29.27,55.6,1013.82,29.12,55.6,1008.14,true
2025-07-29T06:02:00.000,36,Norte,29.33,0.0,1014.48,29.07,55.8,1014.37,true
2025-07-29T07:42:00.000,36,Norte,29.27,56.1,1014.43,29.33,0.0,1014.48,true
2025-08-14T20:22:00.000,36,Norte,29.32,0.0,1014.84,29.34,55.8,1014.31,true
2025-08-14T22:02:00.000,36,Norte,29.19,55.8,1013.39,29.32,0.0,1014.84,true
2025-09-16T16:42:00.000,36,Norte,29.14,100.0,1014.22,29.39,55.9,1014.65,true
2025-09-16T18:22:00.000,36,Norte,29.27,56.4,1013.81,29.14,100.0,1014.22,true
2025-09-18T13:42:00.000,36,Norte,29.17,100.0,1014.67,29.34,55.7,1013.55,true
2025-09-18T15:22:00.000,36,Norte,29.22,56.5,1014.97,29.17,100.0,1014.67,true
2025-09-30T00:42:00.000,36,Norte,29.26,100.0,1014.37,29.29,55.7,1014.01,true
2025-09-30T02:22:00.000,36,Norte,29.43,55.7,1014.57,29.26,100.0,1014.37,true
2025-11-03T06:22:00.000,36,Norte,29.18,100.0,1015.02,29.25,56.1,1014.2,true
2025-11-03T08:02:00.000,36,Norte,29.45,56.1,1015.23,29.18,100.0,1015.02,true
2025-11-05T20:02:00.000,36,Norte,29.32,56.1,1019.35,29.3,56.2,1014.22,true
2025-11-05T21:42:00.000,36,Norte,28.93,56.0,1013.53,29.32,56.1,1019.35,true
